gene,votes,mean_log2FC,best_FDR,RMC_DEG
ILMN_1652407,0,0.19577343898984367,0.0010674912957985,False
ILMN_1652412,0,-0.10809664542971935,0.0261182829712684,False
ILMN_1652413,0,0.0535576958592624,1.48009103405361e-05,False
ILMN_1652417,0,-0.03643494340884206,0.313523439905284,False
ILMN_1652424,0,0.017716971972174932,0.170887164376404,False
ILMN_1652429,0,-0.007238853893978399,0.697564057573461,False
ILMN_1652430,0,0.0074881131257705,0.63857487807547,False
ILMN_1652431,0,-0.04401593327099563,0.0906943430416646,False
ILMN_1652434,0,-0.014304759236720666,0.796693104352207,False
ILMN_1652436,0,-0.003799786334972533,0.805586688036041,False
ILMN_1652439,0,-0.178415882543261,6.05196504949598e-06,False
ILMN_1652445,0,0.022262424608037065,0.259741008768466,False
ILMN_1652450,0,-0.04166804928278567,0.0533925535523277,False
ILMN_1652456,0,-0.042880557795001266,0.100430154693386,False
ILMN_1652461,0,0.016331215591187966,0.273055675549753,False
ILMN_1652464,0,-0.07509539396462143,2.67536404106085e-05,False
ILMN_1652465,0,-0.300998179170632,0.0004244626840064,False
ILMN_1652466,0,0.11432622638793549,0.385215676444808,False
ILMN_1652469,0,0.03243452035264766,0.100512105318168,False
ILMN_1652472,0,0.11830214237074166,0.0119049541133035,False
ILMN_1652486,0,0.06939802523603221,0.110206858251092,False
ILMN_1652487,0,-0.0008566914756316001,0.96337091940228,False
ILMN_1652488,0,0.011136755896752566,0.557390207021428,False
ILMN_1652490,0,-0.335931217135337,1.23731190810483e-07,False
ILMN_1652494,0,0.025776274242383334,0.0251486767328205,False
ILMN_1652505,0,-0.0092970984382725,0.832511673083014,False
ILMN_1652507,0,-0.018495492500548164,0.151341504165499,False
ILMN_1652512,3,0.5759982873743267,3.72926087315693e-10,True
ILMN_1652521,3,-0.402596727245267,1.35006870662167e-07,True
ILMN_1652525,3,0.6118276252484683,5.09729459888731e-09,True
ILMN_1652527,0,0.08291144658886714,0.0004027568595016,False
ILMN_1652533,3,0.8145408512673143,2.49154524545178e-07,True
ILMN_1652540,0,-0.29875321836558333,2.08444252998149e-05,False
ILMN_1652549,0,0.11946843843682403,0.192089045211973,False
ILMN_1652550,0,-0.010996490304102269,0.440201387219933,False
ILMN_1652574,0,0.03517243431119437,0.0101547936658701,False
ILMN_1652577,0,0.010931481164834833,0.497213530481824,False
ILMN_1652578,0,-0.05863388908106746,0.0013558021060331,False
ILMN_1652580,0,0.17812830863314832,1.07490703419944e-09,False
ILMN_1652594,0,0.12368247861994032,0.029019958984529,False
ILMN_1652602,0,-0.0010681453069696335,0.913190965821493,False
ILMN_1652604,0,-0.0071795129079453,0.629021149189089,False
ILMN_1652609,0,-0.031099487638624235,0.0099356371753209,False
ILMN_1652628,0,0.013913250284964299,0.419798807540394,False
ILMN_1652631,3,0.6034445125378847,8.41436506472196e-06,True
ILMN_1652639,0,-0.149068517842911,3.30593026482889e-06,False
ILMN_1652646,0,-0.018117460271512533,0.155067040612244,False
ILMN_1652647,0,-0.03166383625725623,0.42719259569246,False
ILMN_1652649,0,-0.012772422173517465,0.414872300738232,False
ILMN_1652650,0,-8.107666058666132e-05,0.977810522831952,False
ILMN_1652660,0,-0.08289274174169249,0.0106571996601611,False
ILMN_1652662,0,0.1469898757733963,7.45866580231036e-05,False
ILMN_1652666,0,-0.009492486700137167,0.507894827810366,False
ILMN_1652670,0,-0.0108368018528165,0.494105931329298,False
ILMN_1652674,0,0.044043197499999735,0.004297123450795,False
ILMN_1652680,0,0.021892920736300236,0.127237016820878,False
ILMN_1652685,0,0.00463464786795,0.751147251583569,False
ILMN_1652687,0,0.006294911507648767,0.717940819242994,False
ILMN_1652689,0,0.026504965708918166,0.076881219036457,False
ILMN_1652693,0,-0.014794377645731568,0.263977735126547,False
ILMN_1652694,0,-0.15151015166533432,5.97158066261787e-06,False
ILMN_1652700,0,0.05473786623279773,0.0004017534467065,False
ILMN_1652711,0,0.10051727750853336,7.38529644133875e-05,False
ILMN_1652715,0,0.03748708644833836,0.262565695336662,False
ILMN_1652716,0,0.0023091399259610335,0.871746330032654,False
ILMN_1652719,0,0.006885838886252966,0.685308480709837,False
ILMN_1652721,0,0.04549652150901733,0.0771464799519148,False
ILMN_1652722,3,-0.6028597453580863,1.0285190046351e-09,True
ILMN_1652727,0,0.050246832294988275,0.0048315279109052,False
ILMN_1652729,0,-0.05277786489400934,0.0056799301356415,False
ILMN_1652732,0,0.0048484729399283335,0.699245456022247,False
ILMN_1652735,2,-0.38314626969422033,1.4652692130191e-08,True
ILMN_1652736,0,0.15006129960161432,0.0060115562925948,False
ILMN_1652737,0,-0.019605780494194803,0.186066195881765,False
ILMN_1652740,0,-0.006614860984280334,0.670333291543448,False
ILMN_1652745,0,0.0125112978171934,0.33280275215896,False
ILMN_1652747,0,-0.007948306182448666,0.624066624752978,False
ILMN_1652749,0,-0.21636678217641234,0.0051901506235185,False
ILMN_1652753,0,0.0925902529547728,0.164828875233602,False
ILMN_1652754,0,-0.03519035050650166,0.51275492519258,False
ILMN_1652756,0,-0.16625421703511667,0.0001990442775156,False
ILMN_1652758,0,-0.12700218486946166,3.98196131655204e-06,False
ILMN_1652762,0,0.18231667470636034,0.0074207684461252,False
ILMN_1652763,0,-0.154796905272767,4.07350896286483e-05,False
ILMN_1652768,0,0.14874884807783464,0.195543822121004,False
ILMN_1652780,0,-0.018606916973159467,0.317732519061056,False
ILMN_1652784,0,0.0057702099574465,0.68207881368025,False
ILMN_1652786,0,0.0014423212260593003,0.915801494934386,False
ILMN_1652787,0,0.147075888889065,0.0119865036681514,False
ILMN_1652790,0,0.229333404811469,0.0280688412519302,False
ILMN_1652797,0,-0.06334089173548794,0.501486397119205,False
ILMN_1652799,0,0.008886170060878601,0.580142703282226,False
