gene,votes,mean_log2FC,best_FDR,RMC_DEG
ENSG00000180902.12,0,-0.3039542499868653,0.121289441039478,False
ENSG00000180917.12,0,0.3585363553398287,0.021434880977668,False
ENSG00000180957.13,0,-0.06017121828861413,0.5989303165179,False
ENSG00000180964.12,0,0.055566210547604404,0.601814422721898,False
ENSG00000180979.5,0,0.19439581709961065,0.114369263810077,False
ENSG00000180992.5,0,-0.08872984652888487,0.464412281360792,False
ENSG00000180998.7,0,-0.15284546077857766,0.443621150666115,False
ENSG00000181007.7,0,0.22568393008213763,0.0694159730681775,False
ENSG00000181019.8,0,0.16980417960095764,0.586337572539644,False
ENSG00000181027.6,0,-0.2816425339009153,0.0099786675404836,False
ENSG00000181035.9,0,0.013525527169958565,0.854793768820994,False
ENSG00000181038.9,0,0.19701720738853398,0.152899355887599,False
ENSG00000181039.7,0,-0.2594918042005437,0.121889720942319,False
ENSG00000181045.10,0,-0.027978362248001903,0.815336387456572,False
ENSG00000181061.9,0,-0.10904015777888904,0.385595512841629,False
ENSG00000181090.13,2,0.39589291661078363,0.0275720943849982,True
ENSG00000181163.9,0,0.0429854537165034,0.657538269600734,False
ENSG00000181191.11,0,-0.10921888159392167,0.458140480743993,False
ENSG00000181192.7,0,0.26278866820692465,0.213523533998702,False
ENSG00000181220.11,0,0.06273891007664643,0.506687325575614,False
ENSG00000181222.10,0,-0.15794415018636934,0.315775704457883,False
ENSG00000181234.8,0,0.196955434110793,0.126380443622156,False
ENSG00000181264.4,0,0.16173143681819335,0.295089603025783,False
ENSG00000181291.5,0,-0.16193044734613968,0.3904093523586,False
ENSG00000181350.7,3,-0.76853124014919,2.41115521316219e-05,True
ENSG00000181396.8,0,-0.33985345918588766,0.0549272145466545,False
ENSG00000181404.13,0,0.1030443836914442,0.728307350197603,False
ENSG00000181409.7,0,-0.325591166205711,0.168498055057978,False
ENSG00000181418.7,0,-0.18081993949764033,0.418200412904172,False
ENSG00000181449.2,3,0.7481215531649811,0.0034289509424776,True
ENSG00000181467.2,0,0.06404011962958324,0.576405471692172,False
ENSG00000181472.4,1,0.389673826325928,0.0012308286407723,False
ENSG00000181513.10,0,-0.06641245344777948,0.589869830807324,False
ENSG00000181523.8,0,-0.28647282721303835,0.170842955148568,False
ENSG00000181555.15,0,0.1733306717877743,0.140603596505757,False
ENSG00000181610.8,0,-0.2703130848862387,0.070482382738675,False
ENSG00000181638.13,0,0.0004856431784613328,0.943538973214914,False
ENSG00000181656.6,0,0.13774975480185533,0.603243588002619,False
ENSG00000181666.13,0,-0.07299588907386641,0.476953911032166,False
ENSG00000181704.7,0,0.20524824995965965,0.0342234933731238,False
ENSG00000181744.4,0,0.10521737503825368,0.515535704948644,False
ENSG00000181751.5,0,-0.042791365109660605,0.749405824799625,False
ENSG00000181754.6,0,-0.262095380092616,0.0735233757915931,False
ENSG00000181788.3,0,0.0731721216267059,0.500836594532845,False
ENSG00000181789.10,0,-0.25832374839101935,0.0135263971843154,False
ENSG00000181790.6,0,-0.334594740585703,0.0391424900429473,False
ENSG00000181804.10,0,0.29821519628185333,0.270634980867849,False
ENSG00000181817.5,0,0.22000965586741197,0.127648055117736,False
ENSG00000181827.10,0,0.168925480851936,0.15350752176106,False
ENSG00000181830.7,0,-0.192078668737642,0.0965580096868299,False
ENSG00000181852.13,0,-0.21915483541338965,0.154340572807397,False
ENSG00000181894.10,0,-0.10385243323675626,0.398762755709595,False
ENSG00000181904.8,0,0.25631898360378463,0.0672929164357076,False
ENSG00000181915.3,0,-0.127798746878344,0.361418672573367,False
ENSG00000181924.6,0,0.008461293284778,0.949936974873706,False
ENSG00000181929.7,0,-0.210598842417013,0.0657482719517489,False
ENSG00000181982.13,0,0.09438388554077089,0.365942970065427,False
ENSG00000181991.11,0,-0.0768405631988723,0.481283712340418,False
ENSG00000182004.8,0,-0.07643517930136007,0.637800954652728,False
ENSG00000182013.13,0,-0.2992364392101383,0.145106824900694,False
ENSG00000182022.13,0,0.0641189593480584,0.640370624188236,False
ENSG00000182054.5,0,-0.213539729464396,0.128336851389396,False
ENSG00000182087.7,0,-0.06209902389438657,0.598898082174569,False
ENSG00000182093.9,0,0.05828309538075157,0.59126474181546,False
ENSG00000182095.10,0,-0.025510000716166766,0.818288337619302,False
ENSG00000182103.3,0,0.5334926157270435,0.0938640545786163,False
ENSG00000182109.3,0,0.143842434705482,0.48934696988276,False
ENSG00000182117.4,0,0.082280292330678,0.636925345392912,False
ENSG00000182132.8,0,-0.19919707430595066,0.16108528185864,False
ENSG00000182134.11,3,-0.5065143259671003,0.0035490674867934,True
ENSG00000182141.5,0,0.22805176701170835,0.227726809879937,False
ENSG00000182149.14,0,0.20134958075887932,0.0220152272640975,False
ENSG00000182150.11,0,0.1946318992074453,0.295554289364976,False
ENSG00000182154.7,0,-0.12765217424092992,0.360941291877783,False
ENSG00000182158.10,0,0.413633429627077,0.146805560055151,False
ENSG00000182168.10,0,0.10852789331923253,0.603657812511788,False
ENSG00000182173.8,0,0.09121941799961081,0.651233947391063,False
ENSG00000182175.9,0,-0.0260248668425672,0.879330724611798,False
ENSG00000182179.6,0,0.11862545655839747,0.62272099666204,False
ENSG00000182180.9,0,-0.38002722043550635,0.0038233618837887,False
ENSG00000182195.6,0,-0.13060478725118432,0.326625773639268,False
ENSG00000182197.6,0,-0.11587165511027135,0.266575197029546,False
ENSG00000182199.6,0,0.14877590379894332,0.36456466331961,False
ENSG00000182208.8,0,0.1259039528538833,0.419771360936102,False
ENSG00000182218.5,0,0.13544082678051303,0.478764416271809,False
ENSG00000182220.9,0,-0.244472592151028,0.103846142405744,False
ENSG00000182224.7,0,0.17195939291409032,0.12250374023555,False
ENSG00000182230.7,0,-0.28815808702934503,0.0753878038743557,False
ENSG00000182247.5,0,-0.028327938230697267,0.848941659032419,False
ENSG00000182253.10,0,0.15762070168074302,0.347319746891163,False
ENSG00000182263.9,0,0.2677159707013093,0.124993142323106,False
ENSG00000182272.7,0,0.17740877914468567,0.276054185750706,False
ENSG00000182287.9,0,0.029826618676208932,0.743889012633374,False
ENSG00000182307.8,0,-0.09136192590313891,0.283646479007825,False
ENSG00000182310.7,2,0.4466763887618233,0.0289466247247955,True
ENSG00000182319.5,0,-0.3513888850852616,0.0981263411999463,False
ENSG00000182325.6,0,-0.21115455732347166,0.171574932045617,False
ENSG00000182326.10,0,0.6222416931780511,0.118785474310116,False
